Threads,Peak Performance (Mega Adds Per Second), Average Performance (Mega Adds Per Second),,,,
27469,-45817.71875,,,,,
27470,-41715.41016,,,,,
27471,-47672.16016,,,,,
27472,-48351.5,,,,,
27473,-46673.53906,,,,,
27474,-56592.03516,,,,,
27475,-54403.95313,,,,,
27476,-46520.28125,,,,,
27477,-61469.16406,,,,,
27478,-46646.11719,,,,,
27479,-49004.91016,,,,,
27480,-55775.01953,,,,,
27481,-53235.23828,,,,,
27482,-48895.92188,,,,,
27483,-56565.58984,,,,,
27484,-51672.45313,,,,,
27485,-45247.5625,,,,,
27486,-55932.15625,,,,,
27487,-39346.54688,,,,,
27488,-37117.64844,,,,,
27489,-48599.71484,,,,,
27490,-39229.32422,,,,,
27491,-45764.84375,,,,,
27492,-53614.44531,,,,,
27493,-56160.85938,,,,,
27494,-48326.57422,,,,,
27495,-52398.54688,,,,,
27496,-38591.37891,,,,,
27497,-43215.48828,,,,,
27498,-49316.61328,,,,,
27499,-44039.68359,,,,,
27500,-34234.58203,,,,,
27501,-41472.67188,,,,,
27502,-44517.89453,,,,,
27503,-43783.58594,,,,,
27504,-40860.25781,,,,,
27505,-31392.51367,,,,,
27506,-43024.22656,,,,,
27507,-38591.1875,,,,,
27508,-46036.88281,,,,,
27509,-39509.85547,,,,,
27510,-35297.81641,,,,,
27511,-36292.38281,,,,,
27512,-32449.80859,,,,,
27513,-26162.83398,,,,,
27514,-36635.35938,,,,,
27515,-16046.28418,,,,,
27516,-29489.47852,,,,,
27517,-13245.75488,,,,,
27518,-36074.42578,,,,,
27519,-27542.28711,,,,,
27520,-21794.63672,,,,,
27521,-29769.68164,,,,,
27522,-25334.41797,,,,,
27523,-12197.69824,,,,,
27524,-18581.17578,,,,,
27525,-17445.00781,,,,,
27526,-7386.181641,,,,,
27527,-18888.12305,,,,,
27528,-16546.76953,,,,,
27529,-11519.10156,,,,,
27530,-2456.430176,,,,,
27531,-9999.980469,,,,,
27532,-6373.525879,,,,,
27533,-6002.017578,,,,,
27534,164.238266,,,,,
27535,8792.112305,,,,,
27536,6019.204102,,,,,
27537,-2144.150391,,,,,
27538,13924.20606,,,,,
27539,8073.171875,,,,,
27540,3411.796631,,,,,
27541,5169.744141,,,,,
27542,12734.80176,,,,,
27543,9360.330078,,,,,
27544,5967.75293,,,,,
27545,13157.01563,,,,,
27546,10528.24316,,,,,
27547,16054.18262,,,,,
27548,22135.26758,,,,,
27549,27268.47852,,,,,
27550,25880.71875,,,,,
27551,26682.30078,,,,,
27552,19315.03711,,,,,
27553,23223.45898,,,,,
27554,26632.02734,,,,,
27555,30433.25977,,,,,
27556,34420.88672,,,,,
27557,26700.72656,,,,,
27558,29336.25977,,,,,
27559,31884.93359,,,,,
27560,46752.61719,,,,,
27561,32457.63672,,,,,
27562,34998.51953,,,,,
27563,30732.0293,,,,,
27564,36097.94531,,,,,
27565,27906.85547,,,,,
27566,36543.64453,,,,,
27567,27225.39063,,,,,
27568,48172.88281,,,,,
27569,34169.9375,,,,,
27570,41854.78516,,,,,
27571,35332.16797,,,,,
27572,47877.60547,,,,,
27573,43934.46875,,,,,
27574,50112.42188,,,,,
27575,59845.39453,,,,,
27576,39191.94531,,,,,
27577,56498.46094,,,,,
27578,49385.99219,,,,,
27579,48615.02734,,,,,
27580,42010.37109,,,,,
27581,32978.03516,,,,,
27582,48346.04297,,,,,
27583,55307.69531,,,,,
27584,58239.10938,,,,,
27585,47324.15234,,,,,
27586,52664.15234,,,,,
27587,54342.01172,,,,,
27588,56405.92969,,,,,
27589,59634.02734,,,,,
27590,60151.47266,,,,,
27591,52113.78906,,,,,
27592,57528.76563,,,,,
27593,57106.18359,,,,,
27594,40376.85938,,,,,
27595,43483.71094,,,,,
27596,35361.39844,,,,,
27597,40439.875,,,,,
27598,46228.72656,,,,,
27599,44115.21094,,,,,
27600,49464.28125,,,,,
27601,53669.27734,,,,,
27602,50870.89063,,,,,
27603,50252.83203,,,,,
27604,47938.16016,,,,,
27605,51548.29297,,,,,
27606,47760.1875,,,,,
27607,50409.59766,,,,,
27608,53448.47266,,,,,
27609,50003.55469,,,,,
27610,51279.36719,,,,,
27611,42185.16016,,,,,
27612,46955.69531,,,,,
27613,43526.8125,,,,,
27614,35533.94531,,,,,
27615,35592.38281,,,,,
27616,31534.94922,,,,,
27617,23624.00977,,,,,
27618,33927.28125,,,,,
27619,42656.66797,,,,,
27620,37495.8125,,,,,
27621,30359.62305,,,,,
27622,25941.43359,,,,,
27623,28594.69531,,,,,
27624,34003.5625,,,,,
27625,23991.90039,,,,,
27626,21334.94922,,,,,
27627,22175.11328,,,,,
27628,23841.17383,,,,,
27629,13684.11133,,,,,
27630,24608.1543,,,,,
27631,17320.34766,,,,,
27632,22767.80273,,,,,
27633,31232.83789,,,,,
27634,12076.19141,,,,,
27635,15191.84766,,,,,
27636,8812.298828,,,,,
27637,-489.97345,,,,,
27638,9910.116211,,,,,
27639,4358.068848,,,,,
27640,12684.84961,,,,,
27641,9260.967773,,,,,
27642,-8.409382,,,,,
27643,4421.302734,,,,,
27644,-13673.20996,,,,,
27645,-1236.025879,,,,,
27646,7247.48584,,,,,
27647,-4382.503906,,,,,
27648,-728.145081,,,,,
27649,-5306.458984,,,,,
27650,-4144.330078,,,,,
27651,-11509.60645,,,,,
27652,-3508.897949,,,,,
27653,-17548,,,,,
27654,-7513.105957,,,,,
27655,-16317.17969,,,,,
27656,-10025.36816,,,,,
27657,-23031.40625,,,,,
27658,-11298.90039,,,,,
27659,-22043.98828,,,,,
27660,-22002.83398,,,,,
27661,-25937.78516,,,,,
27662,-22429.44727,,,,,
27663,-29556.64453,,,,,
27664,-23648.31836,,,,,
27665,-25302.80859,,,,,
27666,-30812.19141,,,,,
27667,-26508.44727,,,,,
27668,-24475.70117,,,,,
27669,-32531.19922,,,,,
27670,-32173.03516,,,,,
27671,-41260.94531,,,,,
27672,-41200.80469,,,,,
27673,-31904.94336,,,,,
27674,-46499.69531,,,,,
27675,-47860.20313,,,,,
27676,-32829.65234,,,,,
27677,-45196.19531,,,,,
27678,-36181.67188,,,,,
27679,-42233.32422,,,,,
27680,-45984.99219,,,,,
27681,-38792.48828,,,,,
27682,-40840.61328,,,,,
27683,-45861.40234,,,,,
27684,-48524.73828,,,,,
27685,-48956.69141,,,,,
27686,-59529.82031,,,,,
27687,-53548.33203,,,,,
27688,-52020.85547,,,,,
27689,-51846.42578,,,,,
27690,-54035.20703,,,,,
27691,-39610.01563,,,,,
27692,-50078.40234,,,,,
27693,-43433.28516,,,,,
27694,-46405.68359,,,,,
27695,-55952.53906,,,,,
27696,-55115.19922,,,,,
27697,-57626.875,,,,,
27698,-48161.57031,,,,,
27699,-54849.12891,,,,,
27700,-39588.39844,,,,,
27701,-43312.41406,,,,,
27702,-40006.91016,,,,,
27703,-44728.46484,,,,,
27704,-39465.56641,,,,,
27705,-51266.11719,,,,,
27706,-52615.53906,,,,,
27707,-52362.28906,,,,,
27708,-45960.93359,,,,,
27709,-56308.1875,,,,,
27710,-40119.20703,,,,,
27711,-50136.75391,,,,,
27712,-37299.53125,,,,,
27713,-53409.73828,,,,,
27714,-37591.60156,,,,,
27715,-52295.76563,,,,,
27716,-45603.80859,,,,,
27717,-40164.57422,,,,,
27718,-42198.83594,,,,,
27719,-41159.16016,,,,,
27720,-41865.61328,,,,,
27721,-39264.40234,,,,,
27722,-46329.82031,,,,,
27723,-48708.80469,,,,,
27724,-30360.31055,,,,,
27725,-29120.61719,,,,,
27726,-21697.31055,,,,,
27727,-29938.74219,,,,,
27728,-27632.1875,,,,,
27729,-38578.37891,,,,,
27730,-24123.25391,,,,,
27731,-30086.35352,,,,,
27732,-40897.31641,,,,,
27733,-25261.67773,,,,,
27734,-25199.01563,,,,,
27735,-20787.65234,,,,,
27736,-20337.23633,,,,,
27737,-18172.88281,,,,,
27738,-13290.64941,,,,,
27739,-19138.69336,,,,,
27740,-19001.84961,,,,,
27741,-14338.97363,,,,,
27742,-13955.93848,,,,,
27743,-10005.63965,,,,,
27744,-13456.96582,,,,,
27745,-13811.61426,,,,,
27746,-7990.774414,,,,,
27747,-5618.158691,,,,,
27748,-3676.79248,,,,,
27749,-1241.831543,,,,,
27750,-1275.450562,,,,,
27751,-10598.55176,,,,,
27752,13766.51953,,,,,
27753,-1487.847046,,,,,
27754,6195.210938,,,,,
27755,3061.927979,,,,,
27756,-6086.668457,,,,,
27757,4238.149902,,,,,
27758,20384.82422,,,,,
27759,1785.076538,,,,,
27760,14899.99219,,,,,
27761,11823.52734,,,,,
27762,16456.68359,,,,,
27763,11428.46582,,,,,
27764,23794.70313,,,,,
27765,11519.65723,,,,,
27766,11388.47852,,,,,
27767,19566.04492,,,,,
27768,19256.53711,,,,,
27769,23211.41211,,,,,
27770,32967.27344,,,,,
27771,28874.16016,,,,,
27772,33005.375,,,,,
27773,25045.31055,,,,,
27774,31476.32422,,,,,
27775,33752.77734,,,,,
27776,24851.85352,,,,,
27777,34962.97656,,,,,
27778,38301.05859,,,,,
27779,33932.78125,,,,,
27780,28339.18555,,,,,
27781,40731.60547,,,,,
27782,52008.98828,,,,,
27783,52274.43359,,,,,
27784,41290.40625,,,,,
27785,46057.35156,,,,,
27786,42091.53125,,,,,
27787,44723.86719,,,,,
27788,41354.96875,,,,,
27789,42995.77344,,,,,
27790,46353.57031,,,,,
27791,54381.91406,,,,,
27792,35437.19922,,,,,
27793,43965.94922,,,,,
27794,49612.75781,,,,,
27795,46456.3125,,,,,
27796,43655.41406,,,,,
27797,51971.09766,,,,,
27798,42653.3125,,,,,
27799,51912.20703,,,,,
27800,53046.86719,,,,,
27801,45416.55859,,,,,
27802,62222.46094,,,,,
27803,52717.59375,,,,,
27804,47547.5,,,,,
27805,55157.97656,,,,,
27806,41170.90625,,,,,
27807,54926.51953,,,,,
27808,46347.625,,,,,
27809,47399.25,,,,,
27810,46272.08594,,,,,
27811,56102.84375,,,,,
27812,49057.5,,,,,
27813,48307.03906,,,,,
27814,49385.29688,,,,,
27815,51917.31641,,,,,
27816,46840.08203,,,,,
27817,56902.94531,,,,,
27818,52692.84375,,,,,
27819,49165.04297,,,,,
27820,35163.29297,,,,,
27821,54152.25391,,,,,
27822,48598.89844,,,,,
27823,53515.22266,,,,,
27824,38063.28125,,,,,
27825,43478.17188,,,,,
27826,45420.88281,,,,,
27827,41254.80078,,,,,
27828,41329.55469,,,,,
27829,49658.46875,,,,,
27830,37350.44922,,,,,
27831,32908.33984,,,,,
27832,41717.99219,,,,,
27833,40069.19922,,,,,
27834,38633.83203,,,,,
27835,38988.99219,,,,,
27836,22807.32813,,,,,
27837,33966.30859,,,,,
27838,36172.5,,,,,
27839,25324.72266,,,,,
27840,30886.14453,,,,,
27841,24361.23828,,,,,
27842,27971.75391,,,,,
27843,18685.4707,,,,,
27844,30656.67383,,,,,
27845,23413.22656,,,,,
27846,26232.63672,,,,,
27847,19538.82617,,,,,
27848,14650.97754,,,,,
27849,10327.25195,,,,,
27850,10381.11231,,,,,
27851,10905.93848,,,,,
27852,8411.97168,,,,,
27853,16433.52148,,,,,
27854,1443.033813,,,,,
27855,9796.072266,,,,,
27856,8846.798828,,,,,
27857,-1907.496338,,,,,
27858,6066.282227,,,,,
27859,11.370567,,,,,
27860,7330.770508,,,,,
27861,10299.17969,,,,,
27862,-4003.866699,,,,,
27863,-2882.74707,,,,,
27864,-18878.92578,,,,,
27865,-11425.31641,,,,,
27866,-15510.25488,,,,,
27867,-14477.10352,,,,,
27868,-13495.03125,,,,,
27869,-17260.4375,,,,,
27870,-16106.77734,,,,,
27871,-22160.69336,,,,,
27872,-13460.64844,,,,,
27873,-18793.05469,,,,,
27874,-20261.48047,,,,,
27875,-25273.75391,,,,,
27876,-28502.1543,,,,,
27877,-26491.05469,,,,,
27878,-36326.86328,,,,,
27879,-27374.22461,,,,,
27880,-25056.65234,,,,,
27881,-27225.69727,,,,,
27882,-22253.80859,,,,,
27883,-29558.79297,,,,,
27884,-35403.19141,,,,,
27885,-33881.83984,,,,,
27886,-42738.25781,,,,,
27887,-30904.78711,,,,,
27888,-39523.86719,,,,,
27889,-36480.93359,,,,,
27890,-31777.91602,,,,,
27891,-41144.10938,,,,,
27892,-39584.09766,,,,,
27893,-50978.37109,,,,,
27894,-38130.31641,,,,,
27895,-51752.74219,,,,,
27896,-42241.42188,,,,,
27897,-47545.22656,,,,,
27898,-37052.39063,,,,,
27899,-46907.98047,,,,,
27900,-51344.44531,,,,,
27901,-60798.53125,,,,,
27902,-43460.13281,,,,,
27903,-58372.01563,,,,,
27904,-40531.57031,,,,,
27905,-49489.375,,,,,
27906,-53493.11328,,,,,
27907,-46665.17969,,,,,
27908,-52208.125,,,,,
27909,-56385.02734,,,,,
27910,-53084.60938,,,,,
27911,-53823.16797,,,,,
27912,-60027.75781,,,,,
27913,-44551.05078,,,,,
27914,-56341.88281,,,,,
27915,-50601.53125,,,,,
27916,-40393.53906,,,,,
27917,-46803.91016,,,,,
27918,-57438.11719,,,,,
27919,-52508.13672,,,,,
27920,-54442.1875,,,,,
27921,-41493.37109,,,,,
27922,-50376.67578,,,,,
27923,-51725.73047,,,,,
27924,-56218.14844,,,,,
27925,-57880.21484,,,,,
27926,-51349.67188,,,,,
27927,-46921.52344,,,,,
27928,-53260.38672,,,,,
27929,-45320.25,,,,,
27930,-45503.27344,,,,,
27931,-27982.41211,,,,,
27932,-44285.18359,,,,,
27933,-41628.16797,,,,,
27934,-53079.625,,,,,
27935,-52245.36328,,,,,
27936,-45511.66406,,,,,
27937,-44381.97266,,,,,
27938,-39781.51172,,,,,
27939,-34560.75391,,,,,
27940,-28072.63086,,,,,
27941,-38692.63672,,,,,
27942,-29591.16992,,,,,
27943,-30518.19922,,,,,
27944,-31907.94141,,,,,
27945,-28074.52148,,,,,
27946,-38391.67969,,,,,
27947,-28805.5332,,,,,
27948,-39880.25781,,,,,
27949,-30074.13672,,,,,
27950,-22051.14453,,,,,
27951,-23658.38867,,,,,
27952,-28548.94336,,,,,
27953,-23925.85156,,,,,
27954,-20099.42383,,,,,
27955,-22279.80664,,,,,
27956,-5533.296875,,,,,
27957,-21776.70898,,,,,
27958,-18271.61719,,,,,
27959,-17440,,,,,
27960,-2145.951172,,,,,
27961,-15234.24902,,,,,
27962,-13367.12695,,,,,
27963,-14302.28711,,,,,
27964,-8646.160156,,,,,
27965,2234.111328,,,,,
27966,-2477.966309,,,,,
27967,-6977.749023,,,,,
27968,-6713.549805,,,,,
27969,-2964.347412,,,,,
27970,15639.49609,,,,,
27971,3390.875244,,,,,
27972,1967.404541,,,,,
27973,-1628.484619,,,,,
27974,16071.73047,,,,,
27975,-95.380981,,,,,
27976,17331.33789,,,,,
27977,18787.28711,,,,,
27978,13049.62988,,,,,
27979,21021.06445,,,,,
27980,13963.99609,,,,,
27981,23019.42773,,,,,
27982,14049.95898,,,,,
27983,31523.75781,,,,,
27984,17325.80859,,,,,
27985,10664.45801,,,,,
27986,34026.30078,,,,,
27987,21522.52344,,,,,
27988,25748.95898,,,,,
27989,39840.96484,,,,,
27990,36056.00391,,,,,
27991,31551.82422,,,,,
27992,31773.78516,,,,,
27993,35036.14063,,,,,
27994,27770.55469,,,,,
27995,44672.6875,,,,,
27996,46216.84375,,,,,
27997,37500.64844,,,,,
27998,38979.27344,,,,,
27999,46163.14453,,,,,
28000,36292.33984,,,,,
28001,38716.63281,,,,,
28002,44352.48828,,,,,
28003,44111.91406,,,,,
28004,42844.08984,,,,,
28005,46258.33984,,,,,
28006,45270.91797,,,,,
28007,39413.23047,,,,,
28008,54982.96094,,,,,
28009,55104.07422,,,,,
28010,46808.57813,,,,,
28011,48054.125,,,,,
28012,50276.14453,,,,,
28013,54154.23438,,,,,
28014,36635.92578,,,,,
28015,54378.41406,,,,,
28016,45881.55078,,,,,
28017,56180.375,,,,,
28018,53242.42188,,,,,
28019,49974.51563,,,,,
28020,55463.70313,,,,,
28021,56790.32813,,,,,
28022,51369.17969,,,,,
28023,50153.24219,,,,,
28024,58027.25,,,,,
28025,54229.72656,,,,,
28026,56554.90625,,,,,
28027,43387.39453,,,,,
28028,44919.99609,,,,,
28029,56313.21875,,,,,
28030,53612.4375,,,,,
28031,52914.28906,,,,,
28032,64012.16406,,,,,
28033,56357.19531,,,,,
28034,53024.01563,,,,,
28035,51126.96094,,,,,
28036,36521.74219,,,,,
28037,53230.27344,,,,,
28038,42036.83594,,,,,
28039,40249.39063,,,,,
28040,44223.03125,,,,,
28041,29867.58203,,,,,
28042,42532.17969,,,,,
28043,45896.61328,,,,,
28044,44954.52734,,,,,
28045,28838.44141,,,,,
28046,52564.80078,,,,,
28047,40797.09766,,,,,
28048,27963.48047,,,,,
28049,34337.5,,,,,
28050,29898.49023,,,,,
28051,32756.49609,,,,,
28052,41636.82422,,,,,
28053,34340.75781,,,,,
28054,21534.54102,,,,,
28055,22946.55469,,,,,
28056,30484.00195,,,,,
28057,17646.92969,,,,,
28058,16689.13477,,,,,
28059,20572.03906,,,,,
28060,22144.62305,,,,,
28061,32442.05078,,,,,
28062,16250.88477,,,,,
28063,36504.75391,,,,,
28064,7913.125977,,,,,
28065,16946.55664,,,,,
28066,7772.230957,,,,,
28067,8604.486328,,,,,
28068,11227.87598,,,,,
28069,8165.724609,,,,,
28070,11406.41309,,,,,
28071,6407.770996,,,,,
28072,7889.89209,,,,,
28073,7874.728516,,,,,
28074,8253.921875,,,,,
28075,-402.761566,,,,,
28076,7416.450195,,,,,
28077,-8837.361328,,,,,
28078,1737.592529,,,,,
28079,-1209.055664,,,,,
28080,-3233.337646,,,,,
28081,-7358.916016,,,,,
28082,-1932.253052,,,,,
28083,-19691.97852,,,,,
28084,-4806.516602,,,,,
28085,-19986.5957,,,,,
28086,-2898.570312,,,,,
28087,-20817.54492,,,,,
28088,-12056.98731,,,,,
28089,-19862.74219,,,,,
28090,-17634.78711,,,,,
28091,-18675.00195,,,,,
28092,-25985.19336,,,,,
28093,-10602.29688,,,,,
28094,-25556.58398,,,,,
28095,-33270.92188,,,,,
28096,-32371.24023,,,,,
28097,-22904.44922,,,,,
28098,-35274.76953,,,,,
28099,-39053.64453,,,,,
28100,-44986.61328,,,,,
28101,-34799.4375,,,,,
28102,-34578.46875,,,,,
28103,-37327.82422,,,,,
28104,-42802.39844,,,,,
28105,-31446.7168,,,,,
28106,-40419.44141,,,,,
28107,-43325.33984,,,,,
28108,-45661.91406,,,,,
28109,-43577.82813,,,,,
28110,-49627.16406,,,,,
28111,-43435.91016,,,,,
28112,-54776.48047,,,,,
28113,-49193.38672,,,,,
28114,-44268.49219,,,,,
28115,-40584.91797,,,,,
28116,-51643.26172,,,,,
28117,-43023.25391,,,,,
28118,-47856.69922,,,,,
28119,-51101.00391,,,,,
28120,-52569.60938,,,,,
28121,-38330.85156,,,,,
28122,-52335.39844,,,,,
28123,-40425.03516,,,,,
28124,-44107.85156,,,,,
28125,-48277.09766,,,,,
28126,-55452.91797,,,,,
28127,-43784.39844,,,,,
28128,-50632.44531,,,,,
28129,-57500.58984,,,,,
28130,-44880.78906,,,,,
28131,-41447.95703,,,,,
28132,-45699.59375,,,,,
28133,-61450.47656,,,,,
28134,-49980.51172,,,,,
28135,-53823.46875,,,,,
28136,-52687.51563,,,,,
28137,-45249.65625,,,,,
28138,-45354.91016,,,,,
28139,-52863.02734,,,,,
28140,-51941.99609,,,,,
28141,-46409.57422,,,,,
28142,-46972.39063,,,,,
28143,-44779.17578,,,,,
28144,-49019.6875,,,,,
28145,-38207.52344,,,,,
28146,-59333.83984,,,,,
28147,-48343.52734,,,,,
28148,-59390.80859,,,,,
28149,-42616.72656,,,,,
28150,-32307.24219,,,,,
28151,-38435.64844,,,,,
28152,-44185.89063,,,,,
28153,-37904.15234,,,,,
28154,-37102.24219,,,,,
28155,-40257.46875,,,,,
28156,-42345.54688,,,,,
28157,-36275.78906,,,,,
28158,-32532.49023,,,,,
28159,-39905.39453,,,,,
28160,-41442.125,,,,,
28161,-24990.91602,,,,,
28162,-46634.06641,,,,,
28163,-33145.22656,,,,,
28164,-27194.47656,,,,,
28165,-26712.875,,,,,
28166,-24423.37891,,,,,
28167,-28774.86133,,,,,
28168,-24829.67969,,,,,
28169,-30851.71289,,,,,
28170,-26039.51367,,,,,
28171,-24210.02344,,,,,
28172,-16923.36133,,,,,
28173,-20856.45898,,,,,
28174,-22978.61328,,,,,
28175,-13525.89551,,,,,
28176,-10690.00098,,,,,
28177,-8549.273438,,,,,
28178,-6140.771973,,,,,
28179,-14049.00781,,,,,
28180,3473.80542,,,,,
28181,2822.237793,,,,,
28182,-6196.45752,,,,,
28183,-3569.57251,,,,,
28184,8240.114258,,,,,
28185,-4024.070068,,,,,
28186,-3549.754639,,,,,
28187,-3536.41626,,,,,
28188,-990.546021,,,,,
28189,9738.03125,,,,,
28190,9885.84375,,,,,
28191,7541.158691,,,,,
28192,11592.48535,,,,,
28193,23723.3418,,,,,
28194,16649.02734,,,,,
28195,15911.66504,,,,,
28196,19025.10156,,,,,
28197,31890.67188,,,,,
28198,15222.84766,,,,,
28199,25012.44141,,,,,
28200,18261.59766,,,,,
28201,37838.39063,,,,,
28202,24617.125,,,,,
28203,26252.66602,,,,,
28204,32907.32031,,,,,
28205,36403.05078,,,,,
28206,31392.76953,,,,,
28207,30249.73633,,,,,
28208,35715.07422,,,,,
28209,45390.25391,,,,,
28210,30145.50977,,,,,
28211,37048.74609,,,,,
28212,38808.16797,,,,,
28213,35058.10156,,,,,
28214,45094.47656,,,,,
28215,42745.40625,,,,,
28216,48403.28906,,,,,
28217,36135.26563,,,,,
28218,48024.87891,,,,,
28219,40672.23047,,,,,
28220,43099.00391,,,,,
28221,53285.12891,,,,,
28222,44541.87891,,,,,
28223,46118.58203,,,,,
28224,51813.19141,,,,,
28225,50316.05469,,,,,
28226,51834.46094,,,,,
28227,45496.44531,,,,,
28228,56113.61719,,,,,
28229,48587.95313,,,,,
28230,46344.61719,,,,,
28231,48165.96875,,,,,
28232,43227.08203,,,,,
28233,49375.79688,,,,,
28234,60579.60156,,,,,
28235,53947.26172,,,,,
28236,52190.63281,,,,,
28237,43857.45703,,,,,
28238,63083.37109,,,,,
28239,49413.90625,,,,,
28240,49046.62891,,,,,
28241,45216.52734,,,,,
28242,55322.21094,,,,,
28243,58207.45703,,,,,
28244,41642.65625,,,,,
28245,49497.79297,,,,,
28246,47363.875,,,,,
28247,42954.45703,,,,,
28248,43543.28125,,,,,
28249,43721.85156,,,,,
28250,65844.40625,,,,,
28251,50547.08203,,,,,
28252,48415.95703,,,,,
28253,46708.99609,,,,,
28254,43503.19922,,,,,
28255,50674.41406,,,,,
28256,45299.92578,,,,,
28257,47160.91016,,,,,
28258,40158.87109,,,,,
28259,48622.92578,,,,,
28260,39931.37109,,,,,
28261,22837.69922,,,,,
28262,40660.75391,,,,,
28263,37945.9375,,,,,
28264,41956.23828,,,,,
28265,43129.22656,,,,,
28266,37775.80078,,,,,
28267,37589.34766,,,,,
28268,26541.68555,,,,,
28269,21723.48438,,,,,
28270,28613.16992,,,,,
28271,33518.02734,,,,,
28272,23593.37305,,,,,
28273,22253.06445,,,,,
28274,19801.38281,,,,,
28275,33339.34766,,,,,
28276,28473.26758,,,,,
28277,18237.01172,,,,,
28278,13703.40039,,,,,
28279,28334.57227,,,,,
28280,20388.32422,,,,,
28281,24650.8418,,,,,
28282,9682.476562,,,,,
28283,19535.39648,,,,,
28284,12316.14844,,,,,
28285,10623.97168,,,,,
28286,9073.016602,,,,,
28287,3936.140625,,,,,
28288,18156.17773,,,,,
28289,10983.92481,,,,,
28290,-6862.365723,,,,,
28291,-3295.232422,,,,,
28292,-1449.19043,,,,,
28293,3059.414062,,,,,
28294,-4159.249512,,,,,
28295,-11549.56934,,,,,
28296,-6309.918945,,,,,
28297,-15750.30664,,,,,
28298,-2220.917236,,,,,
28299,-17094.36719,,,,,
28300,-13356.89648,,,,,
28301,-12026.96582,,,,,
28302,-6697.455078,,,,,
28303,-23219.56836,,,,,
28304,-15579.58594,,,,,
28305,-16619.08594,,,,,
28306,-24101.58008,,,,,
28307,-28138.10352,,,,,
28308,-24451.48047,,,,,
28309,-21962.53125,,,,,
28310,-19928.64258,,,,,
28311,-23790.05859,,,,,
28312,-40161.14453,,,,,
28313,-33969.90234,,,,,
28314,-30929.55078,,,,,
28315,-36815.19141,,,,,
28316,-30097.99219,,,,,
28317,-24044.83398,,,,,
28318,-36068.44922,,,,,
28319,-34363.54688,,,,,
28320,-39803,,,,,
28321,-46604.86328,,,,,
28322,-28341.79688,,,,,
28323,-35679.27344,,,,,
28324,-42758.17578,,,,,
28325,-43754.69922,,,,,
28326,-38432.84375,,,,,
28327,-41568.32031,,,,,
28328,-41946.42188,,,,,
28329,-48633.98438,,,,,
28330,-42221.80469,,,,,
28331,-47743.46484,,,,,
28332,-59759.13672,,,,,
28333,-50811.71484,,,,,
28334,-46042.46094,,,,,
28335,-45933.54688,,,,,
28336,-60773.55469,,,,,
28337,-47060.80469,,,,,
28338,-47076.21875,,,,,
28339,-59198.03125,,,,,
28340,-57105.71094,,,,,
28341,-42096.67188,,,,,
28342,-61934.07813,,,,,
28343,-54000.27734,,,,,
28344,-52738.80859,,,,,
28345,-64293.42969,,,,,
28346,-47922.96875,,,,,
28347,-48918.58594,,,,,
28348,-57314.57422,,,,,
28349,-44414.13281,,,,,
28350,-46562.50391,,,,,
28351,-59290.21094,,,,,
